source,target,rank,score
UBERON_0001319,M0022586,1,0.6659484643103503
UBERON_0001319,M0524978,2,0.6565790884169379
UBERON_0001319,M0022473,3,0.7561989405324654
UBERON_0001320,M0024625,1,0.6932373568568029
UBERON_0001320,M0022621,2,0.6578119675417827
UBERON_0001320,M0011032,3,0.772938155780363
UBERON_0001321,M0022584,1,0.6853599515453147
UBERON_0001321,M0011032,2,0.6999481034138544
UBERON_0001321,M0020651,3,0.6782159715157187
UBERON_0001322,M0019524,1,0.9201270516241302
UBERON_0001322,M0021512,2,0.8261694003662964
UBERON_0001322,M0016374,3,0.8744682301359582
UBERON_0001325,M0026864,1,0.8857053950887398
UBERON_0001325,M0018084,2,0.7463843018363613
UBERON_0001325,M0016100,3,0.7368453978065915
UBERON_0001327,M0026864,1,0.8413795137998492
UBERON_0001327,M0018085,2,0.6516591356163335
UBERON_0001327,M0002925,3,0.6619425340272188
UBERON_0001330,M0020274,1,0.7532359469373751
UBERON_0001330,M0019566,2,0.7198705840403127
UBERON_0001330,M0022532,3,0.7289377561918864
UBERON_0001333,M0022331,1,0.8760136708770573
UBERON_0001333,M0009164,2,0.787580870579786
UBERON_0001333,M0022393,3,0.775247281466748
UBERON_0001335,M0022393,1,0.7489917696174749
UBERON_0001335,M0022331,2,0.7927071499450284
UBERON_0001335,M0017823,3,0.8035759079283628
UBERON_0001339,M0004573,1,0.6980123245185362
UBERON_0001339,M0016161,2,0.7475115233046905
UBERON_0001339,M0026864,3,0.6873474714461139
UBERON_0001340,M0016161,1,0.7403772710608579
UBERON_0001340,M0020274,2,0.6332016920391513
UBERON_0001340,M0026592,3,0.6039154247039547
UBERON_0001342,M0022439,1,0.7551840340703609
UBERON_0001342,M0002925,2,0.8043145421530793
UBERON_0001342,M0000455,3,0.8156259684267597
UBERON_0001350,M0004681,1,0.89501345953794
UBERON_0001350,M0012724,2,0.7397995549175731
UBERON_0001350,M0001913,3,0.7609140516532219
UBERON_0001353,M0001526,1,0.8671388785672229
UBERON_0001353,M0018661,2,0.7791755232196196
UBERON_0001353,M0026864,3,0.7018632623630158
UBERON_0001354,M0028474,1,0.9081217811713593
UBERON_0001354,M0011031,2,0.7248845184119876
UBERON_0001354,M0001541,3,0.7478237551881697
UBERON_0001355,M0008311,1,0.8494820013501824
UBERON_0001355,M0017284,2,0.7300807442106031
UBERON_0001355,M0011031,3,0.755482958751499
UBERON_0001356,M0011031,1,0.7281774578474924
UBERON_0001356,M0025729,2,0.7202819551127505
UBERON_0001356,M0008311,3,0.8178896420215033
UBERON_0001357,M0001526,1,0.6971314380728554
UBERON_0001357,M0026595,2,0.6945898508011584
UBERON_0001357,M0018661,3,0.7004820486165289
UBERON_0001358,M0016161,1,0.6556813497267593
UBERON_0001358,M0011031,2,0.6481564312285832
UBERON_0001358,M0554334,3,0.668422595240458
UBERON_0001360,M0022584,1,0.7704668347608384
UBERON_0001360,M0011032,2,0.8267132719737852
UBERON_0001360,M0011031,3,0.7338733251656029
UBERON_0001361,M0008316,1,0.8780336959757655
UBERON_0001361,M0011032,2,0.8033612338258648
UBERON_0001361,M0008311,3,0.825257054965945
UBERON_0001362,M0008316,1,0.6603856238813921
UBERON_0001362,M0022581,2,0.6408769839800625
UBERON_0001362,M0022584,3,0.633930476137811
UBERON_0001363,M0017286,1,0.687189692207562
UBERON_0001363,M0019418,2,0.8897822060270811
UBERON_0001363,M0008316,3,0.6936683280122251
UBERON_0001367,M0001526,1,0.7808365941985596
UBERON_0001367,M0018661,2,0.6984438162333153
UBERON_0001367,M0010898,3,0.6944860465811767
UBERON_0001369,M0008235,1,0.6884954131781333
UBERON_0001369,M0011033,2,0.8128446703285034
UBERON_0001369,M000615196,3,0.6902358184843772
UBERON_0001370,M000611429,1,0.681661249534385
UBERON_0001370,M0483163,2,0.7205155727724337
UBERON_0001370,M000616163,3,0.747811397532235
UBERON_0001372,M0025385,1,0.8227477243079111
UBERON_0001372,M0012724,2,0.6652701981835847
UBERON_0001372,M0579811,3,0.678426858760476
UBERON_0001373,M000611429,1,0.7593088951477915
UBERON_0001373,M0483163,2,0.7541857346522982
UBERON_0001373,M0008235,3,0.7012071979075882
UBERON_0001374,M000611429,1,0.8432063373621661
UBERON_0001374,M0483163,2,0.7765642831434788
UBERON_0001374,M000611425,3,0.6820635418213663
UBERON_0001375,M000611429,1,0.8341323527749047
UBERON_0001375,M000611425,2,0.6988308225721709
UBERON_0001375,M0483163,3,0.7319093308380382
UBERON_0001377,M0483163,1,0.9505063866265
UBERON_0001377,M0026970,2,0.7168364124292483
UBERON_0001377,M000611429,3,0.7819888793321127
UBERON_0001378,M0483163,1,0.8904645750823715
UBERON_0001378,M000611429,2,0.7541820285819504
UBERON_0001378,M0008235,3,0.6989181301341678
UBERON_0001379,M0483163,1,0.858662114485178
UBERON_0001379,M0016005,2,0.6791514679773761
UBERON_0001379,M000611429,3,0.7413318625812675
UBERON_0001380,M0026970,1,0.7358889114925647
UBERON_0001380,M0016005,2,0.758862461718225
UBERON_0001380,M0483163,3,0.8686732869507958
UBERON_0001381,M000611429,1,0.8646571909671837
UBERON_0001381,M000611425,2,0.6862286154037253
UBERON_0001381,M0483163,3,0.7420585274759278
UBERON_0001382,M000616163,1,0.6908618998447122
UBERON_0001382,M0483163,2,0.6578442519314384
UBERON_0001382,M0026864,3,0.6397712892180498
UBERON_0001383,M0483163,1,0.7559386863524178
UBERON_0001383,M000611429,2,0.7282184674287286
UBERON_0001383,M0012282,3,0.7470185315770265
UBERON_0001384,M0591311,1,0.706086557689588
UBERON_0001384,M0018216,2,0.7665688031550593
UBERON_0001384,M0014112,3,0.8258043863707082
UBERON_0001386,M0473690,1,0.6614384176179114
UBERON_0001386,M0008715,2,0.6932240519702406
UBERON_0001386,M0012282,3,0.6630265335482473
UBERON_0001388,M0000199,1,0.701607380064984
UBERON_0001388,M0483163,2,0.691938267986195
UBERON_0001388,M0003140,3,0.7073035164528739
UBERON_0001389,M0003140,1,0.7459031035694829
UBERON_0001389,M0000199,2,0.7540568998294565
UBERON_0001389,M0483163,3,0.751567304784736
UBERON_0001391,M0012068,1,0.6971295931498016
UBERON_0001391,M0483163,2,0.6784087976263039
UBERON_0001391,M0017284,3,0.7483026700328507
UBERON_0001392,M0008715,1,0.6607113722955383
UBERON_0001392,M0483163,2,0.6767232405803995
UBERON_0001392,M0012282,3,0.6650792109341307
UBERON_0001394,M0002049,1,0.8925439404659379
UBERON_0001394,M0020649,2,0.7888619955940865
UBERON_0001394,M0002050,3,0.8421268946475486
UBERON_0001395,M0000263,1,0.7241463427332688
UBERON_0001395,M0021392,2,0.7249408275823428
UBERON_0001395,M0002049,3,0.849955645233127
UBERON_0001396,M0012960,1,0.8319527330039513
UBERON_0001396,M0002049,2,0.7163171557753357
UBERON_0001396,M0021392,3,0.8395013942610495
UBERON_0001397,M0021392,1,0.704710027074402
UBERON_0001397,M0002049,2,0.7852217935910166
UBERON_0001397,M0020649,3,0.7272556456601493
UBERON_0001398,M0002855,1,0.8895725383903833
UBERON_0001398,M0020649,2,0.7279011055627257
UBERON_0001398,M0002049,3,0.7248360253228668
UBERON_0001399,M0002050,1,0.7129323558336933
UBERON_0001399,M0026593,2,0.7401545302799742
UBERON_0001399,M0002855,3,0.8434073850508633
UBERON_0001400,M0011485,1,0.7560091705089691
UBERON_0001400,M0011486,2,0.7796805849093966
UBERON_0001400,M0579811,3,0.8280218804187872
UBERON_0001401,M0579811,1,0.7925534215435216
UBERON_0001401,M0579782,2,0.826816169075729
UBERON_0001401,M0579781,3,0.7907165125233577
UBERON_0001402,M0014542,1,0.7672631941592344
UBERON_0001402,M0579782,2,0.7999969740228603
UBERON_0001402,M0579811,3,0.7395978755794518
UBERON_0001404,M0026592,1,0.9246205490887839
UBERON_0001404,M0002855,2,0.848330110815716
UBERON_0001404,M0026593,3,0.8233487879579602
UBERON_0001405,M0579781,1,0.7392433944189489
UBERON_0001405,M0579782,2,0.8305009465384374
UBERON_0001405,M0579811,3,0.8405188375061985
UBERON_0001406,M0026593,1,0.9298498892675189
UBERON_0001406,M0026592,2,0.7561909450895298
UBERON_0001406,M0002855,3,0.7730930551190694
UBERON_0001410,M0026592,1,0.7383900463126798
UBERON_0001410,M0002855,2,0.7152725332438689
UBERON_0001410,M0026593,3,0.7219949748502718
UBERON_0001411,M0026592,1,0.7297000361921546
UBERON_0001411,M0002855,2,0.7412785152086042
UBERON_0001411,M0002050,3,0.7765116802491014
UBERON_0001412,M0022581,1,0.7383308643187956
UBERON_0001412,M0002050,2,0.7429973935779102
UBERON_0001412,M0002855,3,0.7226492093640714
UBERON_0001413,M0024625,1,0.815630838322183
UBERON_0001413,M0002050,2,0.8428685129416134
UBERON_0001413,M0002855,3,0.8596068726518121
UBERON_0001414,M0026592,1,0.6864611975133493
UBERON_0001414,M0002050,2,0.7536807153497407
UBERON_0001414,M0020651,3,0.7205291695661643
UBERON_0001420,M0002050,1,0.7994058113735507
UBERON_0001420,M0022585,2,0.7490684261550011
UBERON_0001420,M0020651,3,0.8509227900930258
UBERON_0001423,M0018450,1,0.7292755477123086
UBERON_0001423,M0001699,2,0.6646121157261287
UBERON_0001423,M0004545,3,0.6606456172221672
UBERON_0001424,M0022227,1,0.8936070511523757
UBERON_0001424,M0001699,2,0.8234794276950527
UBERON_0001424,M0528952,3,0.7256807697632274
UBERON_0001427,M0023029,1,0.8032868962930982
UBERON_0001427,M0352484,2,0.7624141364435236
UBERON_0001427,M0003552,3,0.8183704503891905
UBERON_0001428,M0019637,1,0.9080842397170733
UBERON_0001428,M0479692,2,0.777892494407186
UBERON_0001428,M0003552,3,0.8043525295190973
UBERON_0001429,M0479688,1,0.9262786111806033
UBERON_0001429,M0003552,2,0.7815187130715283
UBERON_0001429,M0479692,3,0.737212555860769
UBERON_0001430,M0473619,1,0.8044101130616567
UBERON_0001430,M0003552,2,0.7967756315102489
UBERON_0001430,M0479693,3,0.7787469690049911
UBERON_0001431,M0479694,1,0.8872717980659348
UBERON_0001431,M0003552,2,0.8644853313191215
UBERON_0001431,M0479693,3,0.8888311173223362
UBERON_0001432,M0003552,1,0.8424875111104468
UBERON_0001432,M0019637,2,0.7837542163942693
UBERON_0001432,M0479695,3,0.8878433055258023
UBERON_0001433,M0479696,1,0.863091699785677
UBERON_0001433,M0003552,2,0.8502579913120332
UBERON_0001433,M0478070,3,0.8005390942310515
UBERON_0001434,M0019920,1,0.8850224356176698
UBERON_0001434,M0002767,2,0.7613491238438863
UBERON_0001434,M0014260,3,0.8004405186098248
UBERON_0001435,M0003552,1,0.880392983021237
UBERON_0001435,M0019637,2,0.8789020265078855
UBERON_0001435,M0478070,3,0.8274717435791797
UBERON_0001436,M0473618,1,0.8002769255799884
UBERON_0001436,M0473609,2,0.798134442682625
UBERON_0001436,M0473619,3,0.739086264277717
UBERON_0001439,M0027726,1,0.7060627906901027
UBERON_0001439,M0002767,2,0.8159706764951707
UBERON_0001439,M0019920,3,0.6555327435832085
UBERON_0001444,M0025248,1,0.6154672648489071
UBERON_0001444,M0019053,2,0.6498218186904527
UBERON_0001444,M0001913,3,0.6468022134365685
UBERON_0001446,M0008459,1,0.8829853498342156
UBERON_0001446,M0012282,2,0.8430850572322832
UBERON_0001446,M0021510,3,0.8360948850851373
UBERON_0001447,M0021042,1,0.9101011050190244
UBERON_0001447,M0021047,2,0.8638440368435228
UBERON_0001447,M0021023,3,0.8603291926921917
UBERON_0001448,M0013529,1,0.7786057488367909
UBERON_0001448,M0008715,2,0.7647485766895317
UBERON_0001448,M0473619,3,0.7525995199589218
UBERON_0001449,M0473616,1,0.8850611762354241
UBERON_0001449,M0008715,2,0.7476323753070544
UBERON_0001449,M0473618,3,0.7498350932504896
UBERON_0001450,M0003140,1,0.9203563659972868
UBERON_0001450,M0021042,2,0.8361495184512084
UBERON_0001450,M0021023,3,0.8228607772457706
UBERON_0001451,M0008715,1,0.7902452965332724
UBERON_0001451,M0021042,2,0.8355904564138088
UBERON_0001451,M0021023,3,0.7868117943493924
UBERON_0001452,M0021047,1,0.7705869448142688
UBERON_0001452,M0021042,2,0.7948115312202557
UBERON_0001452,M0008715,3,0.8286706091074303
UBERON_0001453,M0008715,1,0.864363377880952
UBERON_0001453,M0021047,2,0.8250992758634064
UBERON_0001453,M0021042,3,0.8732736382367319
UBERON_0001454,M0021047,1,0.8165396680203502
UBERON_0001454,M0021042,2,0.8286771269264358
UBERON_0001454,M0008715,3,0.8605302320316974
UBERON_0001455,M0021023,1,0.7535761099538373
UBERON_0001455,M0003140,2,0.7485813365977739
UBERON_0001455,M0021042,3,0.7979187271794627
UBERON_0001456,M0008111,1,0.8221418016259933
UBERON_0001456,M0013130,2,0.7112621807213176
UBERON_0001456,M0011825,3,0.7091078893109485
UBERON_0001464,M000606074,1,0.7099845761959428
UBERON_0001464,M0010370,2,0.8799646827823722
UBERON_0001464,M0000110,3,0.8187462971067669
UBERON_0001465,M0012068,1,0.8393534246346035
UBERON_0001465,M0016005,2,0.8173714028672702
UBERON_0001465,M0012282,3,0.8078648297792483
UBERON_0001473,M0441573,1,0.8490182620909286
UBERON_0001473,M0012796,2,0.8431391850103744
UBERON_0001473,M0012778,3,0.8712644893894148
UBERON_0001474,M0002767,1,0.8368030914500658
UBERON_0001474,M0019920,2,0.717101299218082
UBERON_0001474,M0003140,3,0.677206824006935
UBERON_0001476,M0538439,1,0.9460014316608415
UBERON_0001476,M0016081,2,0.7154273948777786
UBERON_0001476,M0019803,3,0.7044908851617704
UBERON_0001477,M0025841,1,0.8219400889675755
UBERON_0001477,M0016081,2,0.6734004517296982
UBERON_0001477,M0019803,3,0.6405088827446689
UBERON_0001478,M0016081,1,0.7222678664073671
UBERON_0001478,M0579783,2,0.6913816039146529
UBERON_0001478,M0025841,3,0.7833142361817074
UBERON_0001479,M0016005,1,0.743835691791098
UBERON_0001479,M0019702,2,0.9098658534843242
UBERON_0001479,M0011865,3,0.6942241879806264
UBERON_0001480,M0479695,1,0.7422688796690664
UBERON_0001480,M0473619,2,0.7563379131802798
UBERON_0001480,M0001913,3,0.6715767905511958
UBERON_0001481,M0478070,1,0.7961303044149718
UBERON_0001481,M0003552,2,0.894048813202264
UBERON_0001481,M0473609,3,0.7865257945716514
UBERON_0001482,M0025841,1,0.7242723640346457
UBERON_0001482,M0010654,2,0.7203973297234747
UBERON_0001482,M0538439,3,0.9363231224041774
UBERON_0001485,M000764128,1,0.8865731305992859
UBERON_0001485,M0012068,2,0.8634525224260737
UBERON_0001485,M0534242,3,0.859529931155617
UBERON_0001492,M0018374,1,0.9592727993446597
UBERON_0001492,M0002856,2,0.7828726569131578
UBERON_0001492,M0014257,3,0.8462543192294516
UBERON_0001493,M0018374,1,0.7703898752878798
UBERON_0001493,M0002049,2,0.7509802905742012
UBERON_0001493,M0014257,3,0.7556450280903724
UBERON_0001494,M0018374,1,0.7761948576317934
UBERON_0001494,M0014257,2,0.7711505849535093
UBERON_0001494,M0022229,3,0.9538922740891801
UBERON_0001495,M0016081,1,0.9305606327323712
UBERON_0001495,M0025841,2,0.6987636739573213
UBERON_0001495,M0579811,3,0.6906181055917867
UBERON_0001496,M0001539,1,0.8143593817328126
UBERON_0001496,M0001542,2,0.7690167236948262
UBERON_0001496,M0001541,3,0.7403003648784438
UBERON_0001497,M0016100,1,0.7156648176166693
UBERON_0001497,M0018084,2,0.7401351705008485
UBERON_0001497,M0026864,3,0.780120586969233
UBERON_0001498,M0021042,1,0.7734369734931869
UBERON_0001498,M0003140,2,0.7970596867248516
UBERON_0001498,M0008715,3,0.7984312252536272
UBERON_0001499,M0027725,1,0.7136883417490517
UBERON_0001499,M0014247,2,0.7797243316859871
UBERON_0001499,M0001699,3,0.6969124016103523
UBERON_0001500,M0014257,1,0.6965404669233959
UBERON_0001500,M0478070,2,0.6569826980190177
UBERON_0001500,M0022229,3,0.6780378508471412
UBERON_0001505,M0016081,1,0.7430415009568009
UBERON_0001505,M000611239,2,0.8187381585724893
UBERON_0001505,M0019803,3,0.7439468087198702
UBERON_0001506,M0010654,1,0.6977388860832346
UBERON_0001506,M0007155,2,0.6956548429386115
UBERON_0001506,M0025841,3,0.7140858646628763
UBERON_0001508,M0001542,1,0.8067175588507904
UBERON_0001508,M0024626,2,0.7616161125528623
UBERON_0001508,M0001539,3,0.8322842569401426
UBERON_0001509,M0010654,1,0.6737776299483073
UBERON_0001509,M0025841,2,0.6670826823606129
UBERON_0001509,M0001699,3,0.6884149835386641
UBERON_0001514,M0001541,1,0.8079797999989647
UBERON_0001514,M0001539,2,0.7800223833042395
UBERON_0001514,M0001542,3,0.7337891950910165
UBERON_0001515,M0001542,1,0.8879223049444399
UBERON_0001515,M0021392,2,0.8091266079346949
UBERON_0001515,M0001539,3,0.8144966162034375
UBERON_0001516,M0001541,1,0.9057768382589079
UBERON_0001516,M0001539,2,0.7825134723154002
UBERON_0001516,M0003735,3,0.7333883902859323
UBERON_0001521,M0479688,1,0.6961538977180183
UBERON_0001521,M0001699,2,0.6928945890382677
UBERON_0001521,M0478070,3,0.7221656428989124
UBERON_0001522,M0479688,1,0.7183910608224634
UBERON_0001522,M0001699,2,0.7394306445573463
UBERON_0001522,M0478070,3,0.7198158221215469
UBERON_0001523,M0001699,1,0.6827660437680385
UBERON_0001523,M0479688,2,0.6768627228990459
UBERON_0001523,M0478070,3,0.7063210678335826
UBERON_0001524,M0001699,1,0.7187839124171324
UBERON_0001524,M0478070,2,0.7681981094899508
UBERON_0001524,M0003552,3,0.7279698213552456
UBERON_0001525,M0001699,1,0.6900446435643409
UBERON_0001525,M0014257,2,0.6828298096833374
UBERON_0001525,M0018374,3,0.7499593997738839
UBERON_0001526,M0479688,1,0.6561267499490832
UBERON_0001526,M0478070,2,0.6803151419483564
UBERON_0001526,M0001699,3,0.6944540510234842
UBERON_0001529,M0024626,1,0.9215894099045945
UBERON_0001529,M0022621,2,0.7996460157485348
UBERON_0001529,M0024625,3,0.7958477482018349
UBERON_0001530,M0026594,1,0.8340242904405281
UBERON_0001530,M0003539,2,0.8453853786184716
UBERON_0001530,M0003544,3,0.7758980934986373
UBERON_0001531,M0003539,1,0.89555252312742
UBERON_0001531,M0003544,2,0.8281464528685176
UBERON_0001531,M0026594,3,0.9031069539174919
UBERON_0001532,M0003545,1,0.8992766961847198
UBERON_0001532,M0026594,2,0.8299724959706142
UBERON_0001532,M0003539,3,0.8678827472480876
UBERON_0001533,M0022621,1,0.7890645906488192
UBERON_0001533,M0020649,2,0.9092496185178157
UBERON_0001533,M0020651,3,0.851582635114712
UBERON_0001534,M0020649,1,0.8877204988342736
UBERON_0001534,M0022621,2,0.7893105556286318
UBERON_0001534,M0020651,3,0.8308538683794011
UBERON_0001535,M0022621,1,0.9172374531620315
UBERON_0001535,M0002218,2,0.7979953832277559
UBERON_0001535,M0003874,3,0.7720581180173673
UBERON_0001536,M0026594,1,0.8542387147957224
UBERON_0001536,M0003544,2,0.794835794263486
UBERON_0001536,M0003539,3,0.8514154920386886
UBERON_0001537,M0025729,1,0.8916522058893634
UBERON_0001537,M0017284,2,0.7635182272966433
UBERON_0001537,M0008311,3,0.7536578063302157
UBERON_0001538,M0017284,1,0.8200931098832006
UBERON_0001538,M0025729,2,0.8768405686075629
UBERON_0001538,M0008311,3,0.763221659553718
UBERON_0001539,M0008311,1,0.7213133515559513
UBERON_0001539,M0017284,2,0.699823168480633
UBERON_0001539,M0025729,3,0.7981443433162351
UBERON_0001540,M0016374,1,0.7270134022535691
UBERON_0001540,M0025729,2,0.7948278590172299
UBERON_0001540,M0017284,3,0.726582785863333
UBERON_0001541,M0025729,1,0.779647518551855
UBERON_0001541,M0017284,2,0.6759802694786832
UBERON_0001541,M0008311,3,0.6846741438835489
UBERON_0001542,M0012781,1,0.7483528277460717
UBERON_0001542,M0012796,2,0.6633570109603164
UBERON_0001542,M0012778,3,0.6731547036464134
UBERON_0001543,M0012815,1,0.6447378690277246
UBERON_0001543,M0017284,2,0.6894197745492271
UBERON_0001543,M0012778,3,0.6516797299901327
UBERON_0001544,M0017286,1,0.8421402653565512
UBERON_0001544,M0008316,2,0.7582246163146537
UBERON_0001544,M0017284,3,0.8453738216502639
UBERON_0001545,M0025729,1,0.8236132887510105
UBERON_0001545,M0008316,2,0.7949238581216513
UBERON_0001545,M0017286,3,0.7693629290593306
UBERON_0001546,M0025729,1,0.799529592547873
UBERON_0001546,M0017284,2,0.7789067996983574
UBERON_0001546,M0017286,3,0.807416367506638
UBERON_0001547,M0017286,1,0.7088592689347473
UBERON_0001547,M0008316,2,0.7086082970048722
UBERON_0001547,M0019418,3,0.878320870509598
UBERON_0001548,M0011032,1,0.6991802169194193
UBERON_0001548,M0008316,2,0.7172727255317563
UBERON_0001548,M0019418,3,0.7816306134346673
UBERON_0001549,M0019418,1,0.7009371397237245
UBERON_0001549,M0008316,2,0.6762342790979143
UBERON_0001549,M0017286,3,0.7072776675881489
UBERON_0001550,M0019418,1,0.7576252026654124
UBERON_0001550,M0008316,2,0.7374746088780714
UBERON_0001550,M0022581,3,0.7486596828996499
UBERON_0001551,M0008316,1,0.6965938400514298
UBERON_0001551,M0019418,2,0.6877166056125493
UBERON_0001551,M0022581,3,0.6910415073845958
UBERON_0001552,M0018769,1,0.8028748222241725
UBERON_0001552,M0001731,2,0.6690773936096738
UBERON_0001552,M0018775,3,0.6946458037770157
UBERON_0001553,M0025729,1,0.7654404104421383
UBERON_0001553,M0008311,2,0.6493408462304336
UBERON_0001553,M0020852,3,0.6473972196279972
UBERON_0001555,M0006371,1,0.9324081550082358
UBERON_0001555,M0439813,2,0.9447406479859854
UBERON_0001555,M0439053,3,0.8920141624309346
UBERON_0001556,M0002628,1,0.8790823497185637
UBERON_0001556,M0022331,2,0.8146179791480687
UBERON_0001556,M0022372,3,0.8324271534134103
UBERON_0001557,M0014495,1,0.860295830139969
UBERON_0001557,M0021743,2,0.8030018360242196
UBERON_0001557,M0514975,3,0.7757010168075383
UBERON_0001558,M0002960,1,0.8060212784472655
UBERON_0001558,M0002961,2,0.7989076842993962
UBERON_0001558,M0018121,3,0.7974483551669389
UBERON_0001560,M0012019,1,0.6815212757836306
UBERON_0001560,M0012025,2,0.6216905371897175
UBERON_0001560,M0012023,3,0.7135749920839694
UBERON_0001561,M0001542,1,0.7244171959341542
UBERON_0001561,M0021392,2,0.7391842678350262
UBERON_0001561,M0001541,3,0.7244758115896882
UBERON_0001564,M0010806,1,0.728983131145984
UBERON_0001564,M0010914,2,0.7034203165089538
UBERON_0001564,M0016480,3,0.7382259781847077
UBERON_0001565,M0018080,1,0.7081336046320245
UBERON_0001565,M0021151,2,0.7249032470203172
UBERON_0001565,M0010806,3,0.7314063255341019
UBERON_0001566,M0012230,1,0.7942055281002973
UBERON_0001566,M0012239,2,0.8507615570709139
UBERON_0001566,M0012232,3,0.8076454535990699
UBERON_0001568,M0012230,1,0.8775823947604294
UBERON_0001568,M0009312,2,0.854421669335316
UBERON_0001568,M0012239,3,0.8888354153767563
UBERON_0001571,M0021656,1,0.7632569726048078
UBERON_0001571,M0015760,2,0.7416698125094809
UBERON_0001571,M0010900,3,0.7855769716281512
UBERON_0001572,M0021656,1,0.7877238726689312
UBERON_0001572,M0015760,2,0.7393970117519016
UBERON_0001572,M0010900,3,0.8324156356796798
UBERON_0001574,M0015760,1,0.8594113285172069
UBERON_0001574,M0016480,2,0.7911943757176669
UBERON_0001574,M0021656,3,0.7747912427279032
UBERON_0001575,M0021656,1,0.7768765525664907
UBERON_0001575,M0010900,2,0.7261858083296059
UBERON_0001575,M0015760,3,0.8123001794998534
UBERON_0001576,M0021656,1,0.7974251127246539
UBERON_0001576,M0010900,2,0.8091125866686372
UBERON_0001576,M0012526,3,0.7131501971294624
UBERON_0001577,M0008121,1,0.7496103419125364
UBERON_0001577,M0591246,2,0.7780169783360517
UBERON_0001577,M0008118,3,0.9380028782135317
UBERON_0001578,M0008107,1,0.7745944954068845
UBERON_0001578,M0015216,2,0.782373646588475
UBERON_0001578,M0015217,3,0.7218503832567457
UBERON_0001579,M0015254,1,0.9292204896216685
UBERON_0001579,M0015251,2,0.8651178222323559
UBERON_0001579,M0027220,3,0.8640943592700129
UBERON_0001582,M0012981,1,0.7479201188865985
UBERON_0001582,M0021151,2,0.7825581902844618
UBERON_0001582,M0013092,3,0.7557388346530775
UBERON_0001585,M0022585,1,0.9297460068584765
UBERON_0001585,M0022586,2,0.8935998425211884
UBERON_0001585,M0022584,3,0.874758322086708
UBERON_0001586,M0024625,1,0.8096980770442616
UBERON_0001586,M000648549,2,0.7814813245031001
UBERON_0001586,M0011872,3,0.8312797085199656
UBERON_0001587,M0020651,1,0.9020218120658636
UBERON_0001587,M0011872,2,0.7735548953434279
UBERON_0001587,M0024625,3,0.8074477232790948
UBERON_0001588,M0024625,1,0.763230537172408
UBERON_0001588,M0022621,2,0.8189304113273997
UBERON_0001588,M0020651,3,0.7108011750192436
UBERON_0001589,M0021395,1,0.6753946159384574
UBERON_0001589,M0002050,2,0.6706429709546979
UBERON_0001589,M0021392,3,0.6997584324404083
UBERON_0001590,M0021392,1,0.6822330215096187
UBERON_0001590,M0022585,2,0.6842004989503111
UBERON_0001590,M0024625,3,0.6998256348248818
UBERON_0001591,M0012796,1,0.6658419009309684
UBERON_0001591,M0441573,2,0.6783152216916221
UBERON_0001591,M0021468,3,0.7965463664181628
UBERON_0001592,M0018144,1,0.8165984954774815
UBERON_0001592,M0002962,2,0.8148674129064931
UBERON_0001592,M0018122,3,0.8368512333693103
UBERON_0001593,M0022604,1,0.7358070967564827
UBERON_0001593,M0022581,2,0.7527924183395817
UBERON_0001593,M0003897,3,0.7681018943794278
UBERON_0001594,M0002096,1,0.8633135847970046
UBERON_0001594,M0018144,2,0.6892377710723115
UBERON_0001594,M0024625,3,0.6896631298627144
UBERON_0001597,M0013088,1,0.9011734361568217
UBERON_0001597,M0013092,2,0.8352224644562567
UBERON_0001597,M0021151,3,0.7781359485973047
UBERON_0001598,M0021151,1,0.9540632754197552
UBERON_0001598,M0013092,2,0.8566608771726889
UBERON_0001598,M0018080,3,0.7884616599768084
UBERON_0001599,M0020417,1,0.938770232467501
UBERON_0001599,M0021148,2,0.6352779334673087
UBERON_0001599,M0021168,3,0.7049989408257075
UBERON_0001600,M0021168,1,0.9213258075396681
UBERON_0001600,M0020417,2,0.804965444233916
UBERON_0001600,M0021148,3,0.7096923717014065
UBERON_0001601,M0015217,1,0.6601568102162939
UBERON_0001601,M0015216,2,0.852251389709217
UBERON_0001601,M0000010,3,0.6989999228043988
UBERON_0001602,M0015216,1,0.8280044854596943
UBERON_0001602,M0000010,2,0.759612946878489
UBERON_0001602,M0015217,3,0.7148688764645027
UBERON_0001603,M0000010,1,0.7655177523622663
UBERON_0001603,M0591245,2,0.7232396685669268
UBERON_0001603,M0015216,3,0.8483538122751222
UBERON_0001605,M0004476,1,0.8738451557938536
UBERON_0001605,M0022442,2,0.7463897439018996
UBERON_0001605,M0029452,3,0.7565498582308864
UBERON_0001608,M0018161,1,0.8102290894417102
UBERON_0001608,M0008107,2,0.6461251732514184
UBERON_0001608,M0015216,3,0.6592937030489898
UBERON_0001610,M0003544,1,0.7443385089408988
UBERON_0001610,M0013131,2,0.7100521171619766
UBERON_0001610,M0012526,3,0.8423592943602561
UBERON_0001611,M0020664,1,0.6979453332993376
UBERON_0001611,M0012526,2,0.6967064571391166
UBERON_0001611,M0013131,3,0.7031693408898844
UBERON_0001612,M0021146,1,0.7293157010651535
UBERON_0001612,M0003544,2,0.7665273010982115
UBERON_0001612,M0013131,3,0.8785069735686399
UBERON_0001613,M0003539,1,0.7430764166637202
UBERON_0001613,M0021146,2,0.7583458753473558
UBERON_0001613,M0003544,3,0.7783044459492388
