subject_id,subject_label,predicate_id,object_id,object_label,comment,mapping_justification
http://purl.obolibrary.org/obo/UBERON_0001927,medial geniculate body,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009150,Geniculate Bodies,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001929,supraoptic nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020850,Supraoptic Nucleus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001943,midbrain tegmentum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021120,Tegmentum Mesencephali,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001944,pretectal region,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593361,Pretectal Region,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001945,superior colliculus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020820,Superior Colliculi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001946,inferior colliculus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011301,Inferior Colliculi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001947,red nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018669,Red Nucleus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001950,neocortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0029077,Neocortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001979,venule,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0022604,Venules,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001980,arteriole,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001733,Arterioles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001981,blood vessel,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002726,Blood Vessels,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001982,capillary,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003289,Capillaries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001985,corneal endothelium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0007433,"Endothelium, Corneal","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001987,placenta,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016933,Placenta,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001989,superior cervical ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026873,Superior Cervical Ganglion,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001994,hyaline cartilage tissue,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0480577,Hyaline Cartilage,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0001996,elastic cartilage tissue,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0480675,Elastic Cartilage,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002012,pulmonary artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018122,Pulmonary Artery,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002014,inferior hypogastric nerve plexus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0010898,Hypogastric Plexus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002016,pulmonary vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018144,Pulmonary Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002017,portal vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0017339,Portal Vein,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002020,gray matter,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0592761,Gray Matter,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002021,occipital lobe,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015181,Occipital Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002022,insula,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003879,Insular Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002023,claustrum of brain,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002197,Claustrum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002028,hindbrain,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019053,Rhombencephalon,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002030,nipple,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014865,Nipples,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002037,cerebellum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003867,Cerebellum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002038,substantia nigra,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020683,Substantia Nigra,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002040,bronchial artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002962,Bronchial Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002042,lymphatic vessel endothelium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0007435,"Endothelium, Lymphatic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002048,lung,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012740,Lung,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002058,main ciliary ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008980,"Ganglia, Parasympathetic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002059,submandibular ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008980,"Ganglia, Parasympathetic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002066,umbilical vein,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0022247,Umbilical Veins,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002067,dermis,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0030055,Dermis,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002072,hypodermis,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0472875,Subcutaneous Fat,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002073,hair follicle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0028213,Hair Follicle,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002078,right cardiac atrium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009941,Heart Atria,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002079,left cardiac atrium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009941,Heart Atria,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002080,heart right ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009975,Heart Ventricles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002081,cardiac atrium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009941,Heart Atria,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002082,cardiac ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009975,Heart Ventricles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002084,heart left ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009975,Heart Ventricles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002090,postcranial axial skeleton,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020332,Spine,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002094,interventricular septum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0501517,Ventricular Septum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002097,skin of body,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019925,Skin,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002099,cardiac septum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009969,Heart Septum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002106,spleen,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020364,Spleen,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002107,liver,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012632,Liver,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002108,small intestine,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011585,"Intestine, Small","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002110,gallbladder,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008957,Gallbladder,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002113,kidney,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012006,Kidney,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002114,duodenum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0006890,Duodenum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002115,jejunum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011844,Jejunum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002116,ileum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011030,Ileum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002127,inferior olivary complex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M000758817,Inferior Olivary Complex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002129,cerebellar cortex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003857,Cerebellar Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002130,cerebellar nuclear complex,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003861,Cerebellar Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002134,tricuspid valve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021947,Tricuspid Valve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013957,Mitral Valve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001553,Aortic Valve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018141,Pulmonary Valve,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002152,middle cerebellar peduncle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0591288,Middle Cerebellar Peduncle,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002181,substantia gelatinosa,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020679,Substantia Gelatinosa,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002182,main bronchus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002183,lobar bronchus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002184,segmental bronchus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002960,Bronchi,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002186,bronchiole,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002961,Bronchioles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002187,terminal bronchiole,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002961,Bronchioles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002188,respiratory bronchiole,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002961,Bronchioles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002190,subcutaneous adipose tissue,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0472875,Subcutaneous Fat,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002204,musculoskeletal system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014260,Musculoskeletal System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002205,manubrium of sternum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013015,Manubrium,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002206,mammillary body,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012964,Mammillary Bodies,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002228,rib,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019083,Ribs,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020309,Spinal Cord,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002250,popliteal artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0017284,Popliteal Artery,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002256,dorsal horn of spinal cord,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0592790,Spinal Cord Dorsal Horn,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002259,corpora quadrigemina,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005205,Tectum Mesencephali,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002260,ventral root of spinal cord,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020321,Spinal Nerve Roots,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002262,celiac ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008983,"Ganglia, Sympathetic","",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015251,Olfactory Bulb,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002265,olfactory tract,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015251,Olfactory Bulb,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002266,anterior olfactory nucleus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015257,Olfactory Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002285,telencephalic ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328564,Lateral Ventricles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002286,third ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328582,Third Ventricle,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002289,midbrain cerebral aqueduct,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003873,Cerebral Aqueduct,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002294,biliary system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002490,Biliary Tract,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002298,brainstem,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002886,Brain Stem,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002299,alveolus of lung,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018121,Pulmonary Alveoli,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002303,juxtaglomerular apparatus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011890,Juxtaglomerular Apparatus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002314,midbrain tectum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005205,Tectum Mesencephali,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002316,white matter,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0592773,White Matter,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002319,mesangium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009299,Glomerular Mesangium,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002320,glomerular mesangium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0009299,Glomerular Mesangium,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002324,muscle of back,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0579781,Back Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002333,pulmonary trunk,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0018122,Pulmonary Artery,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005206,Corpus Callosum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002347,thoracic vertebra,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021406,Thoracic Vertebrae,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002348,epicardium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016307,Pericardium,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002349,myocardium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014344,Myocardium,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002351,sinoatrial node,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0019898,Sinoatrial Node,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002352,atrioventricular node,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0001928,Atrioventricular Node,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002353,bundle of His,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003026,Bundle of His,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002360,meninx,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013361,Meninges,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002363,dura mater,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0006892,Dura Mater,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002367,prostate gland,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0017823,Prostate,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002370,thymus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021468,Thymus Gland,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002371,bone marrow,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002783,Bone Marrow,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002372,tonsil,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021663,Palatine Tonsil,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002373,palatine tonsil,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021663,Palatine Tonsil,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002374,metacarpal bone,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0473619,Metacarpal Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002375,cricoid cartilage,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005321,Cricoid Cartilage,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002377,muscle of neck,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014542,Neck Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002378,muscle of abdomen,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0000009,Abdominal Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002380,trapezius muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0579783,Superficial Back Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002381,pectoralis major,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016081,Pectoralis Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002382,rectus abdominis muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026631,Rectus Abdominis,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002383,supraspinatus muscle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0025841,Rotator Cuff,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002385,muscle tissue,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014247,Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002390,hematopoietic system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0010057,Hematopoietic System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002394,bile duct,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002482,Bile Ducts,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002395,talus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0021023,Talus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002396,vomer,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0514991,Vomer,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002397,maxilla,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013130,Maxilla,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002401,visceral pleura,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0017040,Pleura,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002405,immune system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0011068,Immune System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002407,pericardium,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016307,Pericardium,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002412,vertebra,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020332,Spine,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003931,Cervical Vertebrae,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012724,Lumbar Vertebrae,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002418,cartilage tissue,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0003567,Cartilage,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002421,hippocampal formation,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0010374,Hippocampus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002422,fourth ventricle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328533,Fourth Ventricle,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002435,striatum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0025942,Neostriatum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002439,myenteric nerve plexus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0014333,Myenteric Plexus,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002441,cervicothoracic ganglion,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020471,Stellate Ganglion,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002445,ulnare,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0479692,Triquetrum Bone,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002446,patella,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0016005,Patella,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002456,internal thoracic artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012960,Mammary Arteries,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002463,muscle of posterior compartment of hindlimb stylopod,skos:exactMatch,http://id.nlm.nih.gov/mesh/M000611429,Hamstring Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002465,lymphoid system,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0012796,Lymphatic System,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002473,intercerebral commissure,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005206,Corpus Callosum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002481,bone tissue,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0002767,Bone and Bones,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002493,uterine artery,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0524978,Uterine Artery,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002494,papillary muscle of heart,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0015833,Papillary Muscles,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002512,corpus luteum,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0005207,Corpus Luteum,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002581,postcentral gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0020151,Somatosensory Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002590,prepyriform area,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0593087,Piriform Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002600,limbic lobe,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0590591,Limbic Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002603,paraterminal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0590591,Limbic Lobe,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002623,cerebral peduncle,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0013459,Cerebral Peduncle,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002624,orbital part of inferior frontal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0026411,Prefrontal Cortex,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002629,triangular part of inferior frontal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0008847,Broca Area,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002637,ventral anterior nucleus of thalamus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328588,Ventral Thalamic Nuclei,"",semapv:LogicalReasoning
http://purl.obolibrary.org/obo/UBERON_0002657,posterior parahippocampal gyrus,skos:exactMatch,http://id.nlm.nih.gov/mesh/M0328553,Parahippocampal Gyrus,"",semapv:LogicalReasoning
